	logFC	AveExpr	t	P.Value	adj.P.Val	B
Gene12112	0.0943489208223092	3.93857821789329	0.186856418548865	0.856132192462924	0.999988671207323	-4.74045031657514
Gene1126	0.135332929610598	4.30505094120956	0.366582948698509	0.722838562902148	0.999988671207323	-4.74048055167646
Gene3077	-0.129734268426903	4.19296088704908	-0.328006212824466	0.750797335576077	0.999988671207323	-4.74048168080236
Gene2697	0.154647226616561	5.05821748852085	0.505363190086931	0.62607464289672	0.999988671207323	-4.74049801156324
Gene13243	-0.0484200129982888	5.64320823342293	-0.550448077266424	0.59609977465965	0.999988671207323	-4.74051738605347
Gene6493	0.0336905984311899	3.98698736582249	0.226520687879436	0.826119742343425	0.999988671207323	-4.74051873919728
Gene12220	-0.0559125538807494	5.56735529262096	-0.544463576899294	0.600033886254197	0.999988671207323	-4.7405194872518
Gene4415	0.0208450799498547	3.94610848602787	0.194372644705313	0.850424344134456	0.999988671207323	-4.74054016307659
Gene13038	0.0777446400891222	6.76116835935306	0.570794250244211	0.582829452008776	0.999988671207323	-4.7405547832688
Gene12184	0.114288699453211	4.57417421410523	0.43429474632044	0.674829004256024	0.999988671207323	-4.74055561621032
Gene6078	-0.0135270197304096	3.86415716538518	-0.0796597192645327	0.938341377008488	0.999988671207323	-4.74058631455748
Gene542	-0.166350155444712	5.76491766277078	-0.559085180564237	0.59044651392193	0.999988671207323	-4.74058991253881
Gene2095	-0.169725473099128	5.92781793096105	-0.569465141863549	0.583691338478799	0.999988671207323	-4.74059652707881
Gene883	-0.0908093287259391	4.43894310056016	-0.403452906188486	0.696519421769584	0.999988671207323	-4.74061171672853
Gene5195	-0.0351692609844867	3.95888593125275	-0.203698128905269	0.843355456593481	0.999988671207323	-4.74062744101874
Gene3752	0.0670698005078822	7.24573626373466	0.54610115394592	0.598955988579446	0.999988671207323	-4.74063792780473
Gene7551	-0.0523770112303197	4.15628066264207	-0.312075949255909	0.762459807040372	0.999988671207323	-4.74065218772672
Gene1700	-0.0952557833396304	3.95687088506098	-0.200193105657864	0.846010614109973	0.999988671207323	-4.74067425196576
Gene11053	0.153219651567144	4.24264513056564	0.343881217305171	0.739241993263704	0.999988671207323	-4.74067829261437
Gene10221	-0.0584287517631781	4.05809919257949	-0.266763463698846	0.795974189100287	0.999988671207323	-4.74068127281624
Gene3570	0.042723647640833	4.16857570991795	0.316785697292328	0.759005009386383	0.999988671207323	-4.74068679354032
Gene10764	0.0635825800929526	6.68819766847423	0.572725604193491	0.581578281248553	0.999988671207323	-4.74070008969512
Gene12012	0.01638546365422	3.88576452602092	0.121075458141378	0.906429152328973	0.999988671207323	-4.74071078737589
Gene1510	0.0964370814284283	4.80389632828714	0.472967428091578	0.648078633860235	0.999988671207323	-4.74071327474518
Gene6195	0.0586603264906298	4.23899566461905	0.342975550808207	0.739899385566733	0.999988671207323	-4.74071651524564
Gene4324	0.042594275329372	4.06621878176923	0.270450995265896	0.793228971274212	0.999988671207323	-4.74072423929058
Gene3319	-0.0715719784469702	4.75172383490923	-0.464926889463635	0.653597974915068	0.999988671207323	-4.74075019079651
Gene8344	-0.10741964224305	5.03486343451043	-0.501925459544372	0.628391558275453	0.999988671207323	-4.74075212920681
Gene4702	-0.0588906820220796	5.05168338755178	-0.503698912890988	0.627195766631769	0.999988671207323	-4.74076733460126
Gene5515	0.0465600082756747	4.08382645149879	0.278467921606265	0.78727120062247	0.999988671207323	-4.74078344605434
Gene11648	0.0624189611576886	5.50910929062354	0.538429007674533	0.60401494910074	0.999988671207323	-4.74078743642052
Gene12143	-0.0668183084326142	4.90981784514941	-0.487281143641445	0.638309733535495	0.999988671207323	-4.74078995155283
Gene7015	0.0764411082721113	4.68500188984357	0.453591851271455	0.661416982000837	0.999988671207323	-4.74079395225348
Gene4708	-0.0482735866765314	4.28864939058511	-0.359041285632611	0.728271690415059	0.999988671207323	-4.74081272601408
Gene6431	-0.00118536888381815	3.85363698738628	-0.00934047649895568	0.992761814364176	0.999988671207323	-4.74081793180544
Gene1342	-0.0288964989278355	3.88681905200263	-0.117187113349152	0.909418612310546	0.999988671207323	-4.74083519590019
Gene3962	0.0354212604769213	3.99633063954618	0.227816925787802	0.825143689890968	0.999988671207323	-4.74086401033475
Gene8186	0.0489584900571201	4.15267561885878	0.308261845817322	0.765261728267766	0.999988671207323	-4.74087793123387
Gene10607	0.0214620036782014	3.88353131506454	0.111610150001064	0.913708965946592	0.999988671207323	-4.74089085054519
Gene2927	-0.0350526729816418	3.8652571704576	-0.065464376361826	0.949309514787786	0.999988671207323	-4.74090499909709
Gene1536	0.111048847263334	5.06035969073587	0.503408529504251	0.62739148507633	0.999988671207323	-4.7409159282824
Gene5003	0.0377253409436431	4.34002775749956	0.373977487602439	0.7175274375006	0.999988671207323	-4.74093152000555
Gene7640	-0.138385085081933	5.06113899501367	-0.50321871782197	0.627519434954119	0.999988671207323	-4.74093830598006
Gene3777	-0.0289433292501045	3.92032490168713	-0.161680329893446	0.875314052892873	0.999988671207323	-4.74093887927214
Gene6797	-0.241018538894317	5.16660045958977	-0.511897421012029	0.621682829794852	0.999988671207323	-4.74094411268853
Gene10782	0.0675857292459696	4.7388625001875	0.46144349938276	0.655996119477156	0.999988671207323	-4.74095942874447
Gene9764	0.0387907154112108	3.93566218652324	0.17625889115846	0.864195074703786	0.999988671207323	-4.74097100193264
Gene13747	0.0789172660558801	5.2618466207695	0.519574806480494	0.61654298997849	0.999988671207323	-4.74097473295988
Gene1156	-0.00833295652322219	3.85888294494805	-0.0360222465420397	0.97209168364924	0.999988671207323	-4.7409754770723
Gene3698	-0.0532075414529771	7.05051872027883	-0.554497341658415	0.593445765319981	0.999988671207323	-4.74097751234716
Gene5427	0.0912951232709931	7.97281133966371	0.523538500661281	0.613898041642844	0.999988671207323	-4.74105973698254
Gene3414	0.0588345518978963	7.00536999144254	0.556487710743579	0.592143568385924	0.999988671207323	-4.74106209417173
Gene10868	-0.0398271886010741	4.55258024392163	-0.426062463437494	0.680588459040339	0.999988671207323	-4.74111990479042
Gene3928	-0.0327489483832561	3.97762363872941	-0.210625780865123	0.838113786485719	0.999988671207323	-4.74112335203653
Gene2806	0.123894842837381	4.90722886612271	0.484532156740149	0.640180199476471	0.999988671207323	-4.74112773744541
Gene4431	-0.0977944261780248	4.72709753624503	-0.457770145862589	0.658529599081038	0.999988671207323	-4.74121039554777
Gene5835	0.104388421844525	4.08550893842526	0.273109151747345	0.791251958927641	0.999988671207323	-4.74123266810107
Gene25	-0.0401906437930823	3.96924215947127	-0.202019372436139	0.844626902941689	0.999988671207323	-4.74123275175645
Gene8737	0.0432663227559145	4.10466923497948	0.282916822316262	0.78397132454535	0.999988671207323	-4.74123636664419
Gene3327	-0.108271128981436	5.41989040128421	-0.529081191567354	0.610209395032564	0.999988671207323	-4.74127023649752
Gene13666	-0.0520038669278415	6.45499405097893	-0.574472084297767	0.580448156518855	0.999988671207323	-4.74129230153884
Gene121	0.102422315819789	3.97774822080109	0.205712484249473	0.841830474501315	0.999988671207323	-4.74130266928646
Gene4056	0.0776539769136706	4.90974888783566	0.483898642142519	0.640611640217025	0.999988671207323	-4.74131414687239
Gene5393	0.0630820187694443	4.30574514701077	0.359876268294542	0.727669353080973	0.999988671207323	-4.74132733226105
Gene12116	-0.0682169592463699	4.40004455401758	-0.387675572429817	0.707731566665656	0.999988671207323	-4.74132835186403
Gene5411	-0.0566357770414125	4.51978630297934	-0.417201927907401	0.686812177343264	0.999988671207323	-4.74134940810017
Gene6215	-0.0208526096324473	3.95375462726284	-0.186474558300682	0.856422419580449	0.999988671207323	-4.74135013852904
Gene13425	0.140159592319501	5.00742869949753	0.495160827668795	0.632963352401709	0.999988671207323	-4.74135016621599
Gene334	-0.0913288487751238	4.13665665096263	-0.295523419084919	0.774645814416657	0.999988671207323	-4.74138156298691
Gene6842	-0.0853590708087424	5.46961047282817	-0.53219054071578	0.608145240495768	0.999988671207323	-4.74138258748122
Gene1714	0.156798999115429	4.34931263911998	0.372045082816088	0.718913841653838	0.999988671207323	-4.74138292237733
Gene10775	0.214161552892925	4.27855622519986	0.348404258407541	0.735962258250277	0.999988671207323	-4.7414052298136
Gene176	-0.0107767154293805	3.86476895871366	-0.0269889751962796	0.979088015597083	0.999988671207323	-4.74141379338928
Gene2243	0.0714565673619498	4.09656028378308	0.276345283327519	0.78884722144197	0.999988671207323	-4.74145493828281
Gene1375	0.22952689754761	6.84313518282825	0.562306978455522	0.588345243070032	0.999988671207323	-4.74145858968442
Gene6985	-0.020803687486262	3.92988106651533	-0.160785229269446	0.875997718680448	0.999988671207323	-4.74146712909164
Gene2151	0.094309378341463	4.04530363605079	0.248619946154028	0.809524179416274	0.999988671207323	-4.74148401260032
Gene7045	-0.0373536174767759	4.16306288901479	-0.305907181416503	0.766993335201601	0.999988671207323	-4.74149184076952
Gene10691	-0.0274175968171759	3.98936297013002	-0.213304577696584	0.836089190460155	0.999988671207323	-4.741494338844
Gene2772	-0.0605858852082575	4.11232840560126	-0.283445117537382	0.783579776800307	0.999988671207323	-4.74149619351533
Gene849	0.063006170387089	4.17146293528661	0.309193141458452	0.764577241212909	0.999988671207323	-4.74150574492838
Gene10016	-0.0392624069272749	4.52226812590284	-0.416501691126597	0.68730511122741	0.999988671207323	-4.74152435243068
Gene11461	0.0514448797100506	4.51073514003836	0.413672660843168	0.689298216549483	0.999988671207323	-4.74153377068773
Gene11444	0.043885519761647	3.99497550652828	0.215937593266381	0.834100447346637	0.999988671207323	-4.7415591648486
Gene8883	0.00663570711154637	3.86679170190977	0.0269333741136023	0.979131085578509	0.999988671207323	-4.74156026074195
Gene153	0.0502202857054002	3.94767609100263	0.176147514838662	0.864279903575423	0.999988671207323	-4.74156893468627
Gene5152	-0.0896204713149489	6.86654832674059	-0.560933501780508	0.589240530517506	0.999988671207323	-4.7415834254283
Gene11698	-0.0664545737144566	4.4459122776107	-0.397477513667267	0.700756786450028	0.999988671207323	-4.7416041278164
Gene7803	0.00951926427104111	3.86801982306605	0.0294597605728225	0.977174158845152	0.999988671207323	-4.74161350370815
Gene9730	0.110468745211487	6.50952117220779	0.571940274962119	0.582086854324405	0.999988671207323	-4.74166651117031
Gene7023	0.0386906950898696	3.96975358343454	0.194189918789467	0.850562998317646	0.999988671207323	-4.74166878996823
Gene7959	0.0925346309823309	4.99006344121071	0.491485050300698	0.635454576839629	0.999988671207323	-4.74167613454893
Gene12774	-0.0826925599069739	5.03706386732808	-0.496732127427829	0.631899917633252	0.999988671207323	-4.74167660636963
Gene12232	0.057663605713798	4.50465470838283	0.411135940775735	0.69108755758309	0.999988671207323	-4.74168020021898
Gene4925	-0.0605020036281303	4.61236416855704	-0.434100561273419	0.674964602259254	0.999988671207323	-4.74168674453286
Gene5111	-0.0432505349773136	4.94047665446746	-0.48552348760017	0.639505365003756	0.999988671207323	-4.74170585725198
Gene2139	-0.167805386686858	4.36628184282838	-0.373873942693513	0.717601697946138	0.999988671207323	-4.74173103252734
Gene12603	-0.0454334783126633	4.78477951819922	-0.463626107518202	0.654493006633848	0.999988671207323	-4.74173213974019
Gene11096	0.122766376788658	4.62688849553806	0.436140482945946	0.673540764324796	0.999988671207323	-4.74174127612159
Gene7124	0.111258464270079	4.7661706416559	0.460363221981768	0.65674069314926	0.999988671207323	-4.74174970061583
Gene3061	0.0322132630370731	3.92269971809994	0.14476384551508	0.888252607026702	0.999988671207323	-4.74175960707136
Gene2343	0.0676030880644367	3.93972319763938	0.163069586728357	0.874253175656179	0.999988671207323	-4.74176412938222
Gene7176	0.0273546754269716	3.92300510181044	0.145255525305172	0.88787602804041	0.999988671207323	-4.74176634260898
Gene340	-0.0449887246364407	4.08406105504331	-0.26647486622892	0.796189164997963	0.999988671207323	-4.74176882193204
Gene2749	0.0408302796930307	3.95328507490253	0.177495359562709	0.863253453312143	0.999988671207323	-4.74177975775125
Gene11055	0.0544992967130882	3.92226827498658	0.142868900777841	0.889704229226555	0.999988671207323	-4.74178519928401
Gene5221	-0.0682856294384564	5.6542167986734	-0.544557080805754	0.599972311483805	0.999988671207323	-4.74179862805765
Gene12500	-0.0635383913515541	6.65597462291056	-0.568294240832464	0.584451214201644	0.999988671207323	-4.74180592584652
Gene10886	0.057818130714919	4.32759052530988	0.362338688090772	0.725894180861999	0.999988671207323	-4.74181892146966
Gene10637	0.0843191458030734	6.27556072356389	0.572226450066661	0.581901501085627	0.999988671207323	-4.74184330525059
Gene4972	0.0211237963213784	3.9634890004306	0.185782032133392	0.856948822266185	0.999988671207323	-4.74184824203125
Gene2917	-0.0976133820030869	6.81100856257272	-0.562105241780794	0.588476696546621	0.999988671207323	-4.74186519324867
Gene10812	0.0655749990213019	4.31530092492271	0.357994444955832	0.729027137985514	0.999988671207323	-4.74187134413019
Gene9358	-0.0397702943323948	4.12540965758316	-0.284961290898426	0.782456420553566	0.999988671207323	-4.74188719635319
Gene1066	0.0601360521693715	3.9029151856635	0.112010969705842	0.913400514533155	0.999988671207323	-4.74191300207118
Gene1045	-0.0526202190174492	3.97470763348973	-0.193813439229894	0.85084869187442	0.999988671207323	-4.74195081325298
Gene13369	0.106596504718343	4.54597489050586	0.418112323170412	0.686171537437074	0.999988671207323	-4.74195114772453
Gene12026	0.0522655379677959	4.68177238697183	0.444881644959629	0.667455276151226	0.999988671207323	-4.74199493901881
Gene5718	-0.0709729181455545	4.91446101177999	-0.480306044990594	0.643061013454274	0.999988671207323	-4.74200117444502
Gene8579	0.0301223793123242	4.04093692016311	0.239678024808551	0.816227488589864	0.999988671207323	-4.74201818117269
Gene978	-0.0647994441794455	3.94195163493216	-0.161032999941864	0.875808463788457	0.999988671207323	-4.74203099820308
Gene2499	-0.0426398135645663	3.9494830889654	-0.169071462640981	0.869673070368474	0.999988671207323	-4.74203374363166
Gene9511	0.0017043849484506	3.8734076038294	0.00798975721292878	0.993808495968028	0.999988671207323	-4.74205063673587
Gene2525	0.0134484656713463	3.87878334130851	0.0475581036255818	0.963160862871478	0.999988671207323	-4.74205923085872
Gene8473	-0.0189079109820836	3.90626776443059	-0.114422910418082	0.91154472991831	0.999988671207323	-4.74205987916893
Gene6124	0.0614299722734328	4.41234416171441	0.384958113540775	0.709670419200456	0.999988671207323	-4.74206760623911
Gene13338	0.0430156677504074	4.63323054615215	0.435217695789595	0.674184686292294	0.999988671207323	-4.74208974787765
Gene5362	0.00837428290158737	3.87900085894276	0.045249438820036	0.964947787754641	0.999988671207323	-4.74210355874818
Gene3308	0.0685502384475489	4.93983769689974	0.482803848572374	0.641357563478285	0.999988671207323	-4.74211412012801
Gene13057	0.0524319186591518	4.38397687006457	0.376546389587262	0.715686083296201	0.999988671207323	-4.74212145564007
Gene8083	-0.0264740903019103	3.91051470734673	-0.119372897923946	0.90773793445995	0.999988671207323	-4.74212181317824
Gene12322	0.0115553581886103	3.89494235525488	0.0907789955182361	0.929759524190336	0.999988671207323	-4.74214462225375
Gene6062	0.0490317364481632	5.94888557717515	0.563183717803957	0.587774138250237	0.999988671207323	-4.7421597311139
Gene6743	-0.0782197750662785	10.4897116542182	-0.506004094953204	0.625643176225944	0.999988671207323	-4.7421832464458
Gene11696	-0.0552110299620265	5.53342087093908	-0.532761986387807	0.607766284829686	0.999988671207323	-4.74219020656125
Gene2978	0.143157585177788	4.82432546664459	0.466167915021294	0.652744609382045	0.999988671207323	-4.74219075990659
Gene10914	-0.0561881824511596	4.70337767761375	-0.447246874554383	0.665813048783344	0.999988671207323	-4.74219465346362
Gene990	0.00496661973771495	3.87662589460131	0.0196915020765467	0.984741380764959	0.999988671207323	-4.7421972834315
Gene6836	0.0116667978109204	3.89276202471278	0.0832101700469614	0.935600161960951	0.999988671207323	-4.7422109619223
Gene5220	-0.0446254037845577	4.36922021210813	-0.371567771688355	0.719256457583078	0.999988671207323	-4.7422190845922
Gene8476	-0.0748843995141932	4.72752962665823	-0.451041456379314	0.663182354718709	0.999988671207323	-4.74222869449018
Gene11997	-0.0193137452427572	3.91222760643398	-0.119424668382343	0.907698133381942	0.999988671207323	-4.7422299847487
Gene4178	-0.0997554350570375	5.39904097947605	-0.52217497533075	0.614807245524983	0.999988671207323	-4.7422370956097
Gene11300	-0.061009565838142	4.47437261706041	-0.39939216739722	0.699397827412938	0.999988671207323	-4.74226797052799
Gene838	-0.153246982826743	6.96403829801186	-0.552406271065191	0.594815516187586	0.999988671207323	-4.74227224257441
Gene7351	-0.0628048926184892	5.03590204579182	-0.492742874181113	0.634601546187506	0.999988671207323	-4.74232454242308
Gene11320	0.00758065210420256	3.88622007698372	0.0577833197827134	0.955249243946728	0.999988671207323	-4.74234279070177
Gene13003	0.0743688294722125	4.89615256736781	0.475602585403927	0.646274705774385	0.999988671207323	-4.74234658174032
Gene4285	-0.0289462153894045	4.02642088775588	-0.225612162508472	0.826804041457062	0.999988671207323	-4.7423501818653
Gene27	0.0422419645529035	3.94653174601125	0.158903287394207	0.877435477196106	0.999988671207323	-4.74236136800654
Gene481	0.00423590813701669	3.87915134287223	0.0158633486215787	0.987707442104412	0.999988671207323	-4.74236839815735
Gene2159	-0.0851227891217947	4.27199280424565	-0.338616534218935	0.743066585541821	0.999988671207323	-4.74237552983066
Gene6871	-0.0584274943508554	5.63115952153599	-0.539402259176523	0.603371936450252	0.999988671207323	-4.74242477550942
Gene438	-0.0910251300137999	4.35447104779483	-0.36495573164618	0.724009448725346	0.999988671207323	-4.74245654913077
Gene10303	-0.062533212888451	6.13638835203021	-0.568158522744004	0.584539325936145	0.999988671207323	-4.74246406977655
Gene1458	-0.0607756232265233	4.07302515444402	-0.251228914404411	0.807571453251578	0.999988671207323	-4.74249267079211
Gene7687	0.0558423739273275	6.18707572858129	0.568677643535201	0.584202338654544	0.999988671207323	-4.74249654833487
Gene13117	-0.0465006819428009	6.08402242684947	-0.566871334074089	0.585375365957813	0.999988671207323	-4.74251074465016
Gene541	-0.06870943725826	4.58912253527479	-0.422917449983335	0.682794629393073	0.999988671207323	-4.74257102950862
Gene7753	0.0993539607254537	4.25427404117718	0.330139589577968	0.749240528437476	0.999988671207323	-4.74257737439719
Gene5370	-0.0253736122449832	3.98577832058295	-0.191719773587049	0.852437903184208	0.999988671207323	-4.74260760357242
Gene6688	-0.0649652862596861	4.51516557138015	-0.40642179879233	0.694418223928265	0.999988671207323	-4.74261789339192
Gene10855	-0.0497110280665556	4.43289598865815	-0.385854933558384	0.709030309112429	0.999988671207323	-4.74262912671789
Gene1217	-0.0520488386430809	3.89612724231926	-0.0676981670060954	0.947582742184404	0.999988671207323	-4.74264007015054
Gene3511	0.0694116886859995	6.54886525968937	0.566501368006087	0.585615783662864	0.999988671207323	-4.74265865471163
Gene9750	-0.0648338677922613	6.8873753104644	-0.554374323216196	0.593526300920654	0.999988671207323	-4.74267424827
Gene7652	-0.048938473988791	4.33838233430214	-0.357808091954492	0.729161651434419	0.999988671207323	-4.74271252327606
Gene3462	-0.0249011282183491	4.00155449529304	-0.201654567798729	0.844903259998848	0.999988671207323	-4.74276140159714
Gene12096	-0.0585623526919532	5.61826360782435	-0.536521439549557	0.605276306596993	0.999988671207323	-4.74276923353875
Gene6470	0.0970543443060139	4.70585745068213	0.443445137993852	0.668453594179458	0.999988671207323	-4.74278248780618
Gene10660	-0.0544976506991173	4.03719771513499	-0.225535309858614	0.826861933840653	0.999988671207323	-4.74280025183345
Gene2750	-0.0442948364254785	3.93410229223061	-0.133948258934872	0.896543676145446	0.999988671207323	-4.74281379328059
Gene2600	0.109674673849833	6.30194600729461	0.567322134366273	0.585082492526302	0.999988671207323	-4.74283546968071
Gene638	-0.108572263496421	4.02077359821861	-0.212166247176313	0.836949368139004	0.999988671207323	-4.74283799042804
Gene12966	-0.0662275371300449	6.55090359915769	-0.565569323077135	0.586221701561864	0.999988671207323	-4.74284833419078
Gene13316	0.0752503675597129	5.3250517303265	0.513295898980001	0.620744939265829	0.999988671207323	-4.74285851493083
Gene12917	-0.0615586873610985	4.7114155377404	-0.44401013428038	0.668060860157929	0.999988671207323	-4.74286160361246
Gene5307	-0.0946172224981758	4.2719787319257	-0.333744608937938	0.74661255782903	0.999988671207323	-4.74286789679992
Gene7622	-0.0468769149941917	6.58326200439486	-0.564750136350875	0.586754534936578	0.999988671207323	-4.74288761607858
Gene7998	0.0967730289516799	5.49609893447991	0.525953766175789	0.612289257616609	0.999988671207323	-4.74289738331974
Gene3817	-0.0548991828481427	5.0721806249316	-0.492989852727823	0.634434117736711	0.999988671207323	-4.74289741477404
Gene5313	-0.0539497128768947	4.15318684659291	-0.285703658430875	0.781906584628959	0.999988671207323	-4.7429026520427
Gene8523	-0.0109107994691739	3.91358908907418	-0.100225819391816	0.922476013892914	0.999988671207323	-4.74291105659204
Gene2612	0.240345317111762	4.98661720530001	0.482207207917774	0.64176425735061	0.999988671207323	-4.74291548310517
Gene11722	0.085204041847323	4.87112418558478	0.468300350493063	0.651279540367688	0.999988671207323	-4.74294655651721
Gene1034	0.239840063038785	4.64383996263592	0.42950589864722	0.678176657253593	0.999988671207323	-4.74296533744829
Gene13545	0.0718007900868365	4.44747899820323	0.386674010996667	0.708445900628835	0.999988671207323	-4.74299077476617
Gene668	-0.0895508594412089	6.46058763939302	-0.565977109540094	0.585956559207923	0.999988671207323	-4.74299096564459
Gene8489	-0.0612958256764848	4.39768662945601	-0.373084615627642	0.718167892144721	0.999988671207323	-4.74299122702891
Gene9685	0.0647383374448358	7.95949166025919	0.512732530528168	0.621122675193974	0.999988671207323	-4.74299739925238
Gene1204	-0.226027351982954	4.85470176722976	-0.464713234354257	0.653744944597492	0.999988671207323	-4.74301608201624
Gene9019	-0.0950058685719766	6.58768981489175	-0.563756033711982	0.587401497526384	0.999988671207323	-4.74304609257871
Gene10894	0.0430797386790855	4.32702271428654	0.35091730244822	0.734142460512803	0.999988671207323	-4.74306550711396
Gene5174	0.0360232269916665	4.2230587299527	0.313538832726827	0.761386116329806	0.999988671207323	-4.74307176790107
Gene4934	-0.0542708877825815	4.95085532077958	-0.478235472042327	0.644474787459811	0.999988671207323	-4.74307338621137
Gene3165	-0.0641865730082443	3.99339172086681	-0.188896012639601	0.854582420972412	0.999988671207323	-4.74307464291675
Gene8500	0.0431417636421889	4.29860655261146	0.341431028768686	0.741021020082875	0.999988671207323	-4.74308049384549
Gene2440	0.0487500657448936	4.00660748821703	0.198889430254562	0.846998716837537	0.999988671207323	-4.74313279948252
Gene407	0.0443481760221838	3.95298226068052	0.148285309379568	0.885556172569239	0.999988671207323	-4.74314238297772
Gene4159	0.06134255529438	5.07051658047123	0.491258170802538	0.635608502946905	0.999988671207323	-4.74314470505958
Gene11549	0.0699183639950061	4.50605045855792	0.39992758560929	0.699018008563277	0.999988671207323	-4.74316083547087
Gene7802	0.0201743322845838	3.95388234095797	0.149232665942732	0.884831034505618	0.999988671207323	-4.74316289210816
Gene4807	0.0763050714597773	4.4148960265214	0.376110561020006	0.715998341842446	0.999988671207323	-4.74319578863428
Gene259	-0.19211695096839	5.68715933914861	-0.539556430735155	0.603270111053221	0.999988671207323	-4.74320613735292
Gene13707	0.0960654164068382	5.36410292546408	0.51404919056428	0.620240045686743	0.999988671207323	-4.743223443503
Gene5290	-0.159140464631698	4.29758160917221	-0.338574365720103	0.743097249853515	0.999988671207323	-4.74322753590487
Gene3609	0.0746869553311749	5.26480238271466	0.506770412236403	0.625127479224606	0.999988671207323	-4.74324420643724
Gene6083	-0.072770164324977	5.25233420645618	-0.505777645342422	0.625795608139142	0.999988671207323	-4.74325882115983
Gene2727	-0.00566106061394755	3.89503520522858	-0.0174727793893657	0.986460424452707	0.999988671207323	-4.74326737650823
Gene1031	0.066454179715548	3.9154690875798	0.0862654670407717	0.933241964899327	0.999988671207323	-4.74329221494069
Gene12018	0.0608373785355765	5.06355348712182	0.489486320874922	0.63681125296771	0.999988671207323	-4.74331927849907
Gene1980	0.141619580808258	5.25079244141316	0.505088121975354	0.626259869333437	0.999988671207323	-4.74333562028114
Gene1661	-0.0383012324790593	3.9580331934546	-0.149682619939086	0.884486664785823	0.999988671207323	-4.74335381150588
Gene12619	0.138498089479571	5.77027856523846	0.545168424257243	0.59956980923645	0.999988671207323	-4.74336079527154
Gene9051	0.0565834653014861	4.52227864164807	0.40223467994743	0.697382406327937	0.999988671207323	-4.74336116646968
Gene1401	0.08559578987491	4.14761217732464	0.277245457227312	0.788178733046674	0.999988671207323	-4.7433870168099
Gene3632	0.0963374993635497	6.89525850953112	0.550257218432011	0.596225027155147	0.999988671207323	-4.74339092405247
Gene5414	0.0508937703757413	4.6024327461504	0.419451834114341	0.685229416623323	0.999988671207323	-4.74341821729528
Gene205	-0.106102453973815	4.02849195063639	-0.208266109402312	0.83989824453032	0.999988671207323	-4.74342056412303
Gene2735	-0.0760167192816024	3.99087035535783	-0.179810215126554	0.861491215319657	0.999988671207323	-4.74342485304588
Gene6170	0.000201007659730745	3.8969755757474	0.00106553122692507	0.999174278051426	0.999988671207323	-4.74342860018328
Gene5782	0.0440417676643277	5.10590377030967	0.493033919577186	0.634404246844576	0.999988671207323	-4.74343871443579
Gene12743	0.0548250856063683	7.75075577792145	0.513599011135609	0.620541752934517	0.999988671207323	-4.74344151382384
Gene5431	-0.064754309154317	4.97643184677672	-0.479023530678734	0.643936526186539	0.999988671207323	-4.74344779431786
Gene9924	0.0894649107714995	6.91629197208831	0.548815883636083	0.597171371614337	0.999988671207323	-4.74345875262503
Gene2994	0.123346865932238	7.22342369911907	0.532156733919419	0.608167663464869	0.999988671207323	-4.74346594927285
Gene114	-0.139226505710929	4.32253935711863	-0.344773033070056	0.73859487511357	0.999988671207323	-4.74350031501449
Gene6072	-0.0199942276733847	4.01602387076832	-0.199833715663249	0.846282980236878	0.999988671207323	-4.74351558099273
Gene11287	0.0710765435748728	4.21854711728149	0.306796851680892	0.766338914156195	0.999988671207323	-4.74352240786752
Gene22	0.00183392819703654	3.89886201769658	0.00788562801298967	0.993889186947616	0.999988671207323	-4.74352343479757
Gene10262	-0.0481936727884289	4.23275706322195	-0.312594269378614	0.76207932131607	0.999988671207323	-4.74353867290245
Gene3524	-0.0525733611872807	4.43650799087356	-0.379214878384887	0.713775417988946	0.999988671207323	-4.74354470902827
Gene7206	0.0341988172227961	4.05780434849148	0.227306321179612	0.825528131273405	0.999988671207323	-4.74356377765511
Gene2275	0.123005344124874	4.05504053967051	0.223440757906287	0.828440168072198	0.999988671207323	-4.74360486832932
Gene11532	-0.0485244974950785	5.96675432011676	-0.55684067465445	0.591912804219078	0.999988671207323	-4.74360823770365
Gene5178	0.177875680891543	5.80639085065064	0.546341694252918	0.598797745966295	0.999988671207323	-4.7436179837925
Gene5806	0.107283554609864	5.86473732617521	0.550522908385392	0.596050670068048	0.999988671207323	-4.74362549508881
Gene2920	0.0280824807220714	3.91506790653069	0.0716826415729129	0.944503379706079	0.999988671207323	-4.7436459951862
Gene2209	0.0211498242442354	3.91341403499184	0.0668349690051859	0.948249980468486	0.999988671207323	-4.743671689351
Gene6167	0.051027344612387	5.12812256061141	0.49345284648631	0.634120310751669	0.999988671207323	-4.74368665119266
Gene9934	-0.061177647627769	4.5165745418835	-0.398257959398676	0.700202714175286	0.999988671207323	-4.74370824551099
Gene2639	0.00534782463131434	3.9025494160288	0.0162021367011999	0.987444939563516	0.999988671207323	-4.74370980263566
Gene12454	0.040603039940609	4.7238426778532	0.440073043078213	0.670799798737261	0.999988671207323	-4.74374410901805
Gene815	0.190831828984052	4.62328676211806	0.420288416749038	0.684641315063855	0.999988671207323	-4.74375772763845
Gene241	0.0991693329483789	4.19984014416528	0.296260738822108	0.774101567564588	0.999988671207323	-4.74375970239038
Gene9281	-0.0547732907682201	6.41221183648242	-0.562562836336695	0.588178546819247	0.999988671207323	-4.74376159861321
