GENE	ANOVA P
Gene9749	0.059294117
Gene9750	0.007816288
Gene9752	0.055493121
Gene9753	0.046205127
Gene9755	0.043073739
Gene9757	0.098967692
Gene9758	0.021437923
Gene9762	0.029999381
Gene9767	0.01332656
Gene9769	0.016872597
Gene9771	0.0612115
Gene9774	0.061085651
Gene9776	0.008592387
Gene9779	0.059384906
Gene9780	0.085399943
Gene9781	0.068813002
Gene9785	0.033293732
Gene9790	0.076263766
Gene9792	0.095942106
Gene9794	0.037528218
Gene9795	0.042067583
Gene9796	0.014167187
Gene9799	0.069660859
Gene9801	0.051842315
Gene9802	0.03644114
Gene9803	0.02749232
Gene9804	0.013334384
Gene9807	0.082113979
Gene9809	0.062529364
Gene9818	0.090582837
Gene9822	0.089092323
Gene9824	0.008537982
Gene9826	0.081211727
Gene9829	0.08599818
Gene9835	0.006283394
Gene9836	0.004475511
Gene9838	0.035670149
Gene9841	0.012124802
Gene9842	0.003507051
Gene9843	0.033612616
Gene9844	0.042469923
Gene9846	0.042925311
Gene9847	0.020364541
Gene9850	0.080665081
Gene9857	0.036798549
Gene9858	0.031330821
Gene9859	0.03137727
Gene9862	0.084305335
Gene9863	0.014823528
Gene9869	0.010995041
Gene9870	0.026016137
Gene9874	0.080854141
Gene9875	0.043889656
Gene9876	0.00502918
Gene9877	0.035457879
Gene9878	0.070178442
Gene9883	0.012393999
Gene9888	0.004160853
Gene9893	0.08599375
Gene9894	0.072247974
Gene9895	0.036990574
Gene9896	0.039294068
Gene9897	0.019491481
Gene9898	0.026190287
Gene9899	0.027347658
Gene9900	0.005483025
Gene9901	0.061416285
Gene9903	0.012466753
Gene9904	0.004410992
Gene9905	0.018970262
Gene9907	0.001952535
Gene9908	0.098926775
Gene9909	0.046995345
Gene9913	0.033014203
Gene9919	0.094373743
Gene9922	0.004138402
Gene9923	0.005760562
Gene9924	0.088382274
Gene9927	0.054342491
Gene9930	0.056711056
Gene9931	0.050209799
Gene9932	0.000183316
Gene9937	0.058919619
Gene9943	0.032150178
Gene9944	0.079222178
Gene9946	0.023961202
Gene9954	0.009848591
Gene9955	0.028488631
Gene9956	0.037262042
Gene9958	0.043392085
Gene9961	0.026108024
Gene9964	0.04232742
Gene9965	0.094866414
Gene9968	0.004985756
Gene9969	0.05557756
Gene9972	0.046822784
Gene9975	0.012947803
Gene9978	0.070854603
Gene9981	0.030050872
Gene9983	0.061906449
Gene9984	0.053257873
Gene9985	0.001973783
Gene9989	0.033235472
Gene9990	0.014093296
Gene9991	0.055807384
Gene9993	0.003049535
Gene9998	0.09234507
Gene9999	0.06077581
Gene10000	0.089695019
Gene10001	0.009617413
Gene10004	0.05764139
Gene10005	0.028159777
Gene10007	0.002255831
Gene10008	0.015765959
Gene10010	0.034276891
Gene10012	0.00428997
Gene10013	0.00076179
Gene10017	0.039788644
Gene10020	0.006028519
Gene10024	0.044452817
Gene10027	0.003107947
Gene10028	0.038073407
Gene10029	0.006478198
Gene10030	0.066524274
Gene10033	0.051714031
Gene10034	0.059346938
Gene10036	0.015504165
Gene10041	0.002641017
Gene10043	0.090637745
Gene10044	0.089958165
Gene10045	0.008492077
Gene10046	0.048462219
Gene10047	0.038030288
Gene10048	0.030464378
Gene10049	0.068744463
Gene10050	0.069967542
Gene10051	0.062345003
Gene10052	0.036638606
Gene10059	0.071428913
Gene10061	0.055968968
Gene10064	0.039398335
Gene10066	0.078563024
Gene10067	0.041001975
Gene10068	0.028100608
Gene10069	0.020500541
Gene10071	0.001096225
Gene10073	0.007654714
Gene10094	0.073245364
Gene10095	0.063479904
Gene10097	0.049648393
Gene10100	0.011201611
Gene10102	0.077583767
Gene10106	0.038221799
Gene10108	0.095274821
Gene10109	0.078352888
Gene10110	0.000719065
Gene10112	0.035207534
Gene10113	0.038905636
Gene10114	0.041690998
Gene10119	0.029249308
Gene10122	0.029890904
Gene10125	0.076695959
Gene10127	0.006244095
Gene10128	0.051761004
Gene10130	0.032889015
Gene10136	0.033405135
Gene10137	0.004112117
Gene10139	0.019030159
Gene10149	0.064187192
Gene10150	0.036769799
Gene10152	0.044979385
Gene10154	0.029845533
Gene10155	0.013332663
Gene10157	0.013585212
Gene10158	0.00843382
Gene10159	0.01088462
Gene10160	0.064836113
Gene10169	0.018798398
Gene10184	0.033682179
Gene10185	0.043639251
Gene10190	0.008823305
Gene10194	0.023664046
Gene10196	0.046910892
Gene10198	0.007187393
Gene10199	0.044005046
Gene10200	0.064642461
Gene10201	0.01384729
Gene10205	0.048471932
Gene10213	0.042317695
Gene10215	0.086542848
Gene10216	0.033049964
Gene10224	0.010185039
Gene10229	0.002510696
Gene10231	0.099699698
Gene10237	0.027012065
Gene10240	0.0413978
Gene10241	0.021678095
Gene10242	0.036636428
Gene10244	0.090759882
Gene10245	0.029784515
Gene10246	0.043252443
Gene10247	0.00162639
Gene10248	0.093661679
Gene10250	0.010611479
Gene10257	0.032738095
Gene10259	0.088118538
Gene10262	0.047097452
Gene10267	0.028737176
Gene10269	0.058536075
Gene10270	0.03448003
Gene10271	0.005069236
Gene10272	0.064702907
Gene10276	0.048127589
Gene10277	0.031371397
Gene10278	0.020920751
Gene10279	0.02407967
Gene10288	0.047667947
Gene10289	0.046974481
Gene10290	0.073981912
Gene10291	0.028442656
Gene10292	0.018281387
Gene10294	0.028663445
Gene10295	0.055282851
Gene10300	0.069036303
Gene10302	0.086969611
Gene10303	0.02313504
Gene10304	0.066884248
Gene10305	0.056951688
Gene10306	0.015829124
Gene10307	0.076616661
Gene10313	0.018770618
Gene10314	0.010513377
Gene10315	0.018391855
Gene10316	0.044774074
Gene10318	0.017111261
Gene10321	0.022526886
Gene10329	0.052428466
Gene10332	0.017207708
Gene10333	0.09040031
Gene10334	0.006210319
Gene10336	0.011886474
Gene10338	0.043822348
Gene10339	0.064826222
Gene10340	0.025453896
Gene10342	0.067427167
Gene10343	0.002957822
Gene10344	0.013883596
Gene10346	0.042319328
Gene10347	0.095107163
Gene10350	0.054302415
Gene10354	0.030725851
Gene10355	0.025270612
Gene10359	0.063559863
Gene10366	0.006680457
Gene10367	0.044314374
Gene10371	0.000958388
Gene10372	0.015011111
Gene10373	0.035744104
Gene10377	0.002221083
Gene10378	0.040946055
Gene10380	0.072111025
Gene10381	0.004754393
Gene10382	0.021952785
Gene10383	0.007382928
Gene10388	0.020992634
Gene10389	0.030244639
Gene10393	0.038412119
Gene10395	0.089708815
Gene10397	0.085555794
Gene10399	0.096456509
Gene10402	0.025109149
Gene10403	0.088042236
Gene10408	0.005427046
Gene10409	0.019373251
Gene10420	0.004851615
Gene10423	0.027615706
Gene10425	7.752924858
Gene10426	0.07547115
Gene10427	0.048563525
Gene10428	0.004801663
Gene10432	0.034018186
Gene10437	0.049422616
Gene10438	0.004703359
Gene10439	0.020812414
Gene10440	0.002563094
Gene10441	0.000148798
Gene10442	0.005153217
Gene10443	0.001489431
Gene10451	0.022142895
Gene10454	0.000281145
Gene10455	0.06699253
Gene10456	0.097095467
Gene10457	0.015855234
Gene10461	0.012010522
Gene10462	0.028984399
Gene10469	0.023800096
Gene10470	0.003718099
Gene10472	0.006772372
Gene10473	0.036211068
Gene10474	0.08483432
Gene10475	0.011238217
Gene10477	0.000233782
Gene10478	0.020695316
Gene10480	0.008287937
Gene10481	0.006783511
Gene10482	0.036814847
Gene10489	0.055116322
Gene10490	0.075461073
Gene10496	0.08719093
Gene10497	0.050805122
Gene10499	0.078400627
Gene10500	0.01629685
Gene10501	0.053218892
Gene10502	0.01493135
Gene10503	0.060569675
Gene10506	0.007483631
Gene10510	0.021020722
Gene10511	0.002047448
Gene10512	0.037592909
Gene10513	0.078500121
Gene10514	0.054105808
Gene10515	0.03913177
Gene10516	0.021791585
Gene10518	0.067604556
Gene10520	0.00025015
Gene10521	0.043206589
Gene10522	0.006275845
Gene10525	0.03279183
Gene10531	0.059712148
Gene10536	0.017768454
Gene10537	0.054331497
Gene10539	0.08836205
Gene10546	0.073480775
Gene10547	0.072990681
Gene10548	0.005892464
Gene10550	0.033502707
Gene10551	0.024981292
Gene10553	0.053846376
Gene10555	0.058575249
Gene10556	0.047265999
Gene10558	0.000313926
Gene10559	0.08047897
Gene10560	0.046386969
Gene10561	0.014521171
Gene10562	0.025670095
Gene10563	0.012328874
Gene10564	0.000243631
Gene10566	0.001019526
Gene10567	0.045042197
Gene10568	0.082213289
Gene10569	0.091282486
Gene10571	0.083157907
Gene10573	0.009658823
Gene10574	0.007978391
Gene10575	0.082556399
Gene10576	0.00842711
Gene10578	0.037353237
Gene10580	0.049456676
Gene10581	0.047328142
Gene10589	0.086862006
Gene10591	0.092369957
Gene10595	0.002915607
Gene10597	0.018970143
Gene10598	0.075338122
Gene10601	0.03986639
Gene10607	0.085200575
Gene10612	0.056639236
Gene10613	0.068452439
Gene10615	0.034691842
Gene10617	0.029554524
Gene10618	0.078627723
Gene10619	0.045417324
Gene10620	0.077588467
Gene10621	0.095184355
Gene10622	0.058648773
Gene10625	0.096171371
Gene10628	0.003770546
Gene10629	0.086357665
Gene10632	0.064072257
Gene10635	0.019534825
Gene10636	0.000422364
Gene10637	0.017114825
Gene10639	0.058077764
Gene10640	0.039102244
Gene10643	0.032551621
Gene10644	0.00383389
Gene10650	0.032476998
Gene10652	0.055324979
Gene10657	0.073506415
Gene10660	0.046833472
Gene10661	0.080074839
Gene10685	0.092881283
Gene10689	0.033272748
Gene10696	0.03786516
Gene10704	0.039134418
Gene10709	0.095297021
Gene10711	0.018953786
Gene10713	0.004199806
Gene10714	0.059109409
Gene10715	0.015031047
Gene10717	0.059089046
Gene10721	0.013383665
Gene10723	0.015044777
Gene10724	0.062075238
Gene10725	0.024592559
Gene10726	0.024470968
Gene10727	0.030802605
Gene10728	0.073650887
Gene10731	0.078310862
Gene10738	0.053012907
Gene10739	0.053813376
Gene10741	0.0683437
Gene10742	0.050498329
Gene10743	0.08173099
Gene10751	0.077054535
Gene10752	0.016100467
Gene10754	0.080027748
Gene10757	0.035178536
Gene10760	0.048265908
Gene10767	0.018983948
Gene10769	0.06162043
Gene10771	0.039627788
Gene10772	0.063782624
Gene10773	0.094893393
Gene10774	0.027379027
Gene10775	0.068269257
Gene10776	0.055407887
Gene10779	0.016060253
Gene10781	0.012203679
Gene10782	0.064954613
Gene10786	0.025792948
Gene10790	0.026463974
Gene10795	0.017237673
Gene10797	0.06996598
Gene10798	0.084562083
Gene10801	0.036438795
Gene10812	0.01916283
Gene10814	0.02941199
Gene10823	0.00749631
Gene10826	0.004226194
Gene10828	0.021614947
Gene10829	0.031022295
Gene10831	0.02045345
Gene10842	0.074628886
Gene10848	0.098228839
Gene10851	0.008339171
Gene10853	0.037248774
Gene10857	0.081463515
Gene10859	0.058415842
Gene10860	0.089096453
Gene10862	0.0224014
Gene10867	0.003156562
Gene10872	0.002244557
Gene10874	0.028536726
Gene10876	0.046755048
Gene10877	0.066167836
Gene10878	0.006286844
Gene10882	0.017944263
Gene10883	0.06665004
Gene10885	0.001426046
Gene10886	0.02561267
Gene10888	0.02587317
Gene10889	0.001109043
Gene10890	0.000634032
Gene10900	0.004302957
Gene10901	0.034075253
Gene10903	0.009260198
Gene10904	0.032726489
Gene10906	0.066752417
Gene10909	0.055368444
Gene10913	0.021047957
Gene10918	0.002460817
Gene10919	0.014564291
Gene10921	0.04637921
Gene10922	0.082974468
Gene10924	0.053108983
Gene10928	0.061664947
Gene10929	0.06917709
Gene10932	0.04237828
Gene10934	0.025709027
Gene10943	0.02144341
Gene10945	0.039483477
Gene10947	0.046180201
Gene10949	0.058291987
Gene10957	0.011537301
Gene10958	0.067604408
Gene10959	0.08204574
Gene10964	0.009346692
Gene10966	0.002808822
Gene10967	0.048309631
Gene10969	0.006646238
Gene10971	0.01039773
Gene10973	0.037241034
Gene10976	0.014962409
Gene10979	0.083623847
Gene10980	0.030931303
Gene10981	0.050290063
Gene10982	0.011046489
Gene10983	0.0460656
Gene10984	0.068171048
Gene10985	0.024387394
Gene10986	0.03860309
Gene10988	0.026918036
Gene10991	0.07509423
Gene10994	0.060389889
Gene10997	0.08944222
Gene11001	0.090830053
Gene11002	0.04038857
Gene11005	0.085658101
Gene11008	0.04310162
Gene11010	0.015749051
Gene11015	0.00820446
Gene11016	0.086691332
Gene11017	0.003424281
Gene11018	0.052581317
Gene11019	0.071807513
Gene11022	0.003161534
Gene11023	0.054316376
Gene11024	0.017608421
Gene11028	0.011747878
Gene11031	8.544489523
Gene11040	0.071076529
Gene11041	0.035032544
Gene11042	0.066400386
Gene11043	0.096238505
Gene11044	0.017347222
Gene11045	0.019266662
Gene11047	0.000698986
Gene11050	0.032687547
Gene11053	0.099360579
Gene11054	0.032859177
Gene11055	0.026364732
Gene11056	0.013534284
Gene11059	0.062725578
Gene11061	0.0310107
Gene11062	0.06512121
Gene11066	0.062200217
Gene11069	0.064185081
Gene11075	0.091514207
Gene11077	0.00103885
Gene11078	0.07983915
Gene11081	0.006761963
Gene11083	0.058735129
Gene11084	0.011720172
Gene11085	0.002311593
Gene11087	0.057908116
Gene11088	0.034944947
Gene11090	0.083082056
Gene11094	0.05038532
Gene11096	0.029299507
Gene11097	0.044124507
Gene11099	0.003608891
Gene11100	0.039054028
Gene11101	0.052974128
Gene11102	0.068316719
Gene11105	0.006056166
Gene11107	0.050537425
Gene11109	0.023922786
Gene11118	0.067727795
Gene11119	0.040607269
Gene11125	0.095040945
Gene11126	0.032413341
Gene11129	0.002910188
Gene11131	0.004355205
Gene11132	0.084297297
Gene11136	0.076215285
Gene11137	0.046687427
Gene11140	0.047073898
Gene11142	0.017990235
Gene11145	0.022753085
Gene11151	0.050654737
Gene11159	0.056864405
Gene11162	0.003812811
Gene11163	0.00477903
Gene11164	0.094832446
Gene11167	0.000850307
Gene11172	0.048513256
Gene11173	0.054438955
Gene11174	0.08710984
Gene11175	0.065093614
Gene11177	0.022882379
Gene11179	0.034496154
Gene11180	0.03612682
Gene11181	0.031858424
Gene11182	0.095232122
Gene11183	0.001569364
Gene11184	0.033546234
Gene11185	0.0992828
Gene11187	0.061958182
Gene11189	0.013324499
Gene11191	0.009226792
Gene11195	0.009833811
Gene11196	0.084248242
Gene11197	0.000206257
Gene11199	0.046623376
Gene11200	0.011094962
Gene11202	0.092420893
Gene11204	0.002481594
Gene11205	0.013053422
Gene11207	0.021028435
Gene11212	0.04007155
Gene11218	0.010052353
Gene11220	0.085751442
Gene11222	0.044626685
Gene11224	0.007354264
Gene11227	0.037905116
Gene11229	0.010872526
Gene11230	0.017790641
Gene11231	0.025675527
Gene11235	0.053985165
Gene11242	0.060741577
Gene11244	0.07445724
Gene11247	0.091351935
Gene11250	0.078346513
Gene11253	0.08316533
Gene11261	0.066892623
Gene11263	0.083082386
Gene11270	0.06957566
Gene11272	0.012653392
Gene11274	0.034194976
Gene11282	0.079319371
Gene11283	0.066754977
Gene11288	0.099387223
Gene11290	0.016823304
Gene11291	0.062821561
Gene11292	0.005985936
Gene11297	0.087233728
Gene11298	0.04538081
Gene11300	0.01294638
Gene11301	0.074872371
Gene11303	0.051295513
Gene11305	0.010702837
Gene11312	0.007499831
Gene11315	0.067362929
Gene11316	0.067138667
Gene11317	0.052192204
Gene11318	0.07025046
Gene11319	0.088213045
Gene11323	0.043934052
Gene11326	0.083528576
Gene11327	0.054924599
Gene11328	0.05648109
Gene11329	0.003665481
Gene11330	0.070902136
Gene11331	0.028124987
Gene11333	0.0758378
Gene11335	0.067463318
Gene11336	0.030796286
Gene11337	0.031722831
Gene11338	0.012472395
Gene11340	0.07426613
Gene11341	0.032247551
Gene11345	0.014711916
Gene11348	0.095085501
Gene11349	0.065289181
Gene11351	0.00728435
Gene11360	0.000203735
Gene11362	0.024438872
Gene11363	0.063182449
Gene11365	0.037030056
Gene11369	0.052207731
Gene11371	0.003549833
Gene11378	0.031107323
Gene11380	0.030145192
Gene11381	0.040228073
Gene11382	0.028735369
Gene11383	0.086895902
Gene11390	0.062400612
Gene11391	0.047513116
Gene11393	0.078841327
Gene11397	0.080505913
Gene11398	0.06814654
Gene11399	0.004853081
Gene11401	0.001658085
Gene11402	0.093118712
Gene11408	0.007644966
Gene11410	0.072257443
Gene11411	0.069203631
Gene11412	0.055820306
Gene11413	0.007655928
Gene11414	0.012372911
Gene11416	0.031292006
Gene11417	0.060887636
Gene11418	0.0480137
Gene11419	0.09182073
Gene11420	0.008221074
Gene11421	0.001533747
Gene11422	0.083650279
Gene11423	0.082307405
Gene11424	0.027695605
Gene11425	0.056440174
Gene11428	0.038043587
Gene11431	0.099259155
Gene11432	0.089806408
Gene11433	0.033122822
Gene11435	0.070609078
Gene11437	0.053726015
Gene11438	0.020969831
Gene11440	0.052802789
Gene11441	0.033595093
Gene11442	0.00144945
Gene11443	0.036082514
Gene11444	0.001975679
Gene11445	0.037946475
Gene11446	0.038486559
Gene11449	0.013659005
Gene11450	0.034440216
Gene11451	0.000549535
Gene11453	0.00168241
Gene11457	0.075247716
Gene11461	0.017621122
Gene11465	0.069829738
Gene11467	0.046738547
Gene11468	0.009102749
Gene11471	0.002804353
Gene11472	0.040969608
Gene11473	0.027134923
Gene11476	0.055896376
Gene11478	0.051614548
Gene11479	0.036614486
Gene11480	0.021961471
Gene11481	0.000854871
Gene11482	0.082557586
Gene11484	0.038013385
Gene11485	0.04401195
Gene11487	0.002387574
Gene11488	0.001791713
Gene11490	0.039356188
Gene11491	0.022538246
Gene11493	0.035639508
Gene11494	0.038638314
Gene11495	0.03388049
Gene11497	0.070754299
Gene11499	0.026115251
Gene11503	0.004274493
Gene11504	0.055666015
Gene11505	0.057475154
Gene11506	0.097117011
Gene11514	0.094859389
Gene11520	0.024627377
Gene11528	0.000623795
Gene11533	0.015883419
Gene11535	0.001907894
Gene11536	0.029935156
Gene11537	0.055555957
Gene11538	0.016872682
Gene11539	0.029747069
Gene11547	0.067406667
Gene11550	0.047466971
Gene11551	0.004232874
Gene11552	0.027691565
Gene11554	0.086359138
Gene11555	0.04310907
Gene11556	0.008577283
Gene11557	0.017578007
Gene11559	0.025306167
Gene11562	0.049224128
Gene11563	0.038473826
Gene11564	0.048886304
Gene11565	0.006199834
Gene11566	0.035132969
Gene11567	0.043305323
Gene11568	0.005924591
Gene11569	0.028963165
Gene11570	0.001864883
Gene11574	0.012830709
Gene11576	0.071950497
Gene11579	0.011722504
Gene11582	0.057643723
Gene11586	0.062899562
Gene11587	0.086339106
Gene11589	0.00503861
Gene11590	0.084208666
Gene11591	0.038901191
Gene11592	0.042427401
Gene11593	0.015605456
Gene11595	0.00624738
Gene11596	0.05853438
Gene11597	0.01055216
Gene11598	0.000456282
Gene11599	0.002957586
Gene11600	0.005030699
Gene11602	0.005271311
Gene11607	0.002635777
Gene11609	0.000202656
Gene11612	0.020256428
Gene11615	0.036950296
Gene11616	0.010698587
Gene11618	0.034859258
Gene11620	0.08912246
Gene11624	0.000453105
Gene11635	0.032907317
Gene11641	0.023561779
Gene11645	0.008799522
Gene11652	0.004535744
Gene11654	0.012479937
Gene11656	0.092671455
Gene11657	0.028820235
Gene11658	0.023942474
Gene11660	0.037442173
Gene11664	0.018586027
Gene11665	0.029775942
Gene11668	0.037174928
Gene11669	0.025293445
Gene11672	0.092670742
Gene11676	0.05573122
Gene11677	0.011889595
Gene11683	0.047407465
Gene11685	0.080343196
Gene11688	0.047097353
Gene11689	0.042392861
Gene11690	0.042011266
Gene11691	0.029887466
Gene11693	0.068811637
Gene11699	0.014956855
Gene11702	0.026731473
Gene11708	0.06041816
Gene11709	0.059385976
Gene11711	0.016172971
Gene11714	0.04592012
Gene11723	0.057913768
Gene11724	0.039446264
Gene11730	0.036172897
Gene11732	0.030104595
Gene11734	0.013281976
Gene11735	0.026074758
Gene11738	0.089460005
Gene11739	0.014445143
Gene11741	0.011462064
Gene11742	0.071586079
Gene11743	0.018181796
Gene11746	0.035568036
Gene11747	0.01699653
Gene11754	0.073982478
Gene11755	0.033078187
Gene11758	0.042021369
Gene11760	0.041017054
Gene11761	0.028080808
Gene11762	0.034498381
Gene11770	0.096632542
Gene11773	0.05264919
Gene11774	0.066191254
Gene11775	0.019720228
Gene11777	0.019597333
Gene11785	0.098724085
Gene11786	0.049986824
Gene11787	0.056284927
Gene11789	0.021443762
Gene11790	0.071178494
Gene11792	0.099081686
Gene11804	0.083794352
Gene11805	0.039128078
Gene11806	0.092382253
Gene11811	0.081004655
Gene11812	0.052048643
Gene11813	0.016371636
Gene11814	0.007744602
Gene11815	0.049349563
Gene11816	0.036507702
Gene11819	0.007734356
Gene11821	0.007505187
Gene11822	0.014510771
Gene11824	0.03844832
Gene11825	0.003090896
Gene11827	0.093900861
Gene11828	0.092855638
Gene11829	0.011035922
Gene11830	0.006710663
Gene11831	0.014306992
Gene11833	0.00990486
Gene11834	0.069390212
Gene11835	0.02738358
Gene11837	0.046388419
Gene11845	0.098060106
Gene11849	0.031128746
Gene11854	0.037418828
Gene11856	0.010248486
Gene11860	0.06162676
Gene11868	0.089950112
Gene11871	0.028817161
Gene11872	0.087986021
Gene11873	0.022282302
Gene11875	0.085818519
Gene11881	0.036645895
Gene11885	0.054176302
Gene11887	0.078289545
Gene11888	0.004894719
Gene11891	0.011762276
Gene11892	0.00352734
Gene11893	0.001943466
Gene11894	0.001067351
Gene11900	0.015244958
Gene11901	0.014741423
Gene11906	0.001910346
Gene11912	0.019551382
Gene11913	0.004742161
Gene11920	0.025571997
Gene11922	0.034919036
Gene11930	0.007668376
Gene11931	0.006746067
Gene11936	0.027537057
Gene11938	0.082917893
Gene11939	0.037542507
Gene11941	0.066718229
Gene11945	0.029307415
Gene11949	0.049651915
Gene11950	0.074041895
Gene11952	0.027510718
Gene11953	0.047442043
Gene11955	0.041091261
Gene11957	0.009207288
Gene11960	0.005754451
Gene11962	0.048304102
Gene11970	0.023565423
Gene11973	0.083679571
Gene11974	0.043325117
Gene11978	0.054125978
Gene11979	0.069796873
Gene11981	0.004061398
Gene11984	0.029638268
Gene11986	0.082615661
Gene11987	0.0325452
Gene11988	0.004062744
Gene11993	0.028200049
Gene11998	0.061100337
Gene11999	0.016481693
Gene12000	0.010106212
Gene12001	0.018722967
Gene12002	0.032610588
Gene12003	0.058603059
Gene12006	0.070830754
Gene12007	0.038090556
Gene12008	0.029985704
Gene12010	0.027829771
Gene12012	0.013174009
Gene12015	0.063396665
Gene12017	0.02098077
Gene12026	0.029756013
Gene12027	0.006622815
Gene12028	0.028847173
Gene12029	0.02983316
Gene12030	0.061065836
Gene12032	0.005289549
Gene12038	0.003238639
Gene12039	0.012221555
Gene12040	0.008427967
Gene12041	0.00080462
Gene12042	0.063680545
Gene12043	0.031171655
Gene12044	0.04098142
Gene12045	0.033766039
Gene12047	0.049868682
Gene12049	0.00372194
Gene12050	0.026882411
Gene12068	0.081396172
Gene12069	0.087986857
Gene12071	0.026957228
Gene12073	0.004191873
Gene12076	0.01234197
Gene12078	0.073150507
Gene12080	0.009624997
Gene12081	0.036316521
Gene12082	0.001895958
Gene12084	0.007921221
Gene12087	0.090581788
Gene12092	0.008691914
Gene12094	0.000370198
Gene12096	0.019479283
Gene12098	0.061580863
Gene12100	0.000359961
Gene12101	0.083616448
Gene12102	0.041369959
Gene12104	0.027481537
Gene12113	0.028810161
Gene12116	0.005058442
Gene12119	0.050190592
Gene12120	0.000127283
Gene12123	0.020703352
Gene12126	0.07838339
Gene12128	0.018152655
Gene12130	0.096998111
Gene12132	0.00356163
Gene12135	0.041640596
Gene12141	0.015085098
Gene12142	0.007427756
Gene12144	0.04126064
Gene12145	0.081587234
Gene12147	0.062786956
Gene12148	0.044288272
Gene12154	0.016531524
Gene12157	0.00587465
Gene12158	0.006401632
Gene12161	0.019291007
Gene12162	0.017055476
Gene12163	0.057833563
Gene12165	0.000734296
Gene12166	0.016870156
Gene12167	0.018013258
Gene12172	0.088060588
Gene12175	0.056124829
Gene12176	0.04259168
Gene12180	0.093214116
Gene12186	0.01611415
Gene12189	0.087475607
Gene12191	0.034544541
Gene12193	0.043314157
Gene12194	0.004347546
Gene12195	0.029038446
Gene12196	0.025388654
Gene12197	0.003253214
Gene12198	0.021090509
Gene12199	0.008175472
Gene12200	1.769899977
Gene12201	0.052299657
Gene12204	0.028026968
Gene12205	0.029063913
Gene12207	0.020891697
Gene12208	0.035458684
Gene12209	0.034770636
Gene12211	0.097076359
Gene12212	0.049173723
Gene12219	0.00269349
Gene12220	0.057501933
Gene12221	0.028558601
Gene12222	0.001618765
Gene12224	0.048117526
Gene12225	0.021381171
Gene12229	0.000131358
Gene12232	0.044125275
Gene12237	0.001888473
Gene12240	0.02602932
Gene12243	0.007973531
Gene12249	0.017875846
Gene12252	0.070230897
Gene12254	0.031397733
Gene12256	0.054720636
Gene12259	0.049278048
Gene12261	0.064253373
Gene12262	0.082210167
Gene12265	0.081388364
Gene12266	0.032625043
Gene12269	0.033817574
Gene12270	0.006570454
Gene12271	0.099051839
Gene12279	0.040867539
Gene12280	0.003258183
Gene12281	0.043295697
Gene12287	0.067649032
Gene12288	0.001186557
Gene12292	0.045716205
Gene12300	0.010286522
Gene12301	0.03457337
Gene12303	0.011374266
Gene12309	0.000377243
Gene12316	0.015519671
Gene12319	0.001879763
Gene12322	0.056285646
Gene12323	0.023816644
Gene12325	0.035755004
Gene12329	0.035141634
Gene12330	0.001885508
Gene12331	0.003874741
Gene12332	0.046837078
Gene12333	0.01768481
Gene12334	0.075718423
Gene12335	0.051169375
Gene12339	0.003586184
Gene12349	0.038463386
Gene12354	0.047055269
Gene12356	0.028769891
Gene12358	0.064353775
Gene12360	0.013378386
Gene12361	0.074417626
Gene12363	0.031671069
Gene12366	0.048391743
Gene12367	0.087198108
Gene12375	0.025660205
Gene12377	0.052175155
Gene12378	0.03409634
Gene12379	0.085806298
Gene12380	0.047640647
Gene12383	0.034654757
Gene12388	0.018095903
Gene12390	0.087227039
Gene12391	0.010278343
Gene12393	0.043214366
Gene12394	0.026189026
Gene12397	0.00165701
Gene12398	0.012432112
Gene12399	0.049877182
Gene12400	0.054681749
Gene12401	0.057819479
Gene12403	0.025540971
Gene12404	0.001873801
Gene12405	0.047073932
Gene12407	0.064374937
Gene12408	0.026133627
Gene12410	0.010243875
Gene12411	0.064967271
Gene12412	0.001918536
Gene12413	0.025704452
Gene12416	0.015987283
Gene12417	0.040751158
Gene12419	0.025191556
Gene12423	0.020318691
Gene12424	0.003990885
Gene12426	0.038147538
Gene12429	0.089974656
Gene12431	0.003438908
Gene12432	0.042261164
Gene12433	0.030382151
Gene12434	0.089000706
Gene12437	0.058657755
Gene12440	0.007111082
Gene12441	0.070292482
Gene12445	0.002952588
Gene12450	0.031657153
Gene12451	0.033880789
Gene12452	0.032402732
Gene12455	0.039367925
Gene12457	0.029347485
Gene12459	0.025105184
Gene12460	0.010647987
Gene12462	0.035770264
Gene12464	0.085707938
Gene12465	0.087412015
Gene12467	0.061194388
Gene12471	0.043273629
Gene12472	0.003670194
Gene12475	0.092708007
Gene12477	0.037555631
Gene12481	0.030596105
Gene12482	0.086324694
Gene12484	0.017328326
Gene12489	0.06175158
Gene12491	0.023507821
Gene12493	0.055946496
Gene12495	0.041967312
Gene12496	0.096779593
Gene12498	0.051092852
Gene12499	0.037340158
Gene12500	0.021501643
Gene12501	0.058491415
Gene12502	0.006727658
Gene12504	0.02303964
Gene12505	0.092712599
Gene12506	0.029155781
Gene12509	0.041938299
Gene12513	0.002574748
Gene12517	0.023658783
Gene12518	0.00251539
Gene12519	0.021313856
Gene12520	0.061435262
Gene12522	0.005759625
Gene12525	0.027223777
Gene12529	0.033446334
Gene12532	0.018828574
Gene12534	0.026434709
Gene12535	0.030664926
Gene12536	0.036939025
Gene12538	0.042941432
Gene12539	0.04649443
Gene12542	0.084514003
Gene12544	0.017787905
Gene12546	0.016697746
